access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,403,7.2466369152e+01,4.1292680979e+01,7.2638543666e+06,1.2747662286e+07
write,404,7.2435526133e+01,4.0475163937e+01,7.2669473131e+06,1.3005139468e+07
write,405,7.2477333069e+01,5.8235930920e+01,7.2627555363e+06,9.0388381140e+06
write,406,7.5418017149e+01,4.2221305847e+01,6.9795676405e+06,1.2467287343e+07
write,407,7.2443879128e+01,5.2037111998e+01,7.2661094124e+06,1.0115571979e+07
write,408,7.2420797110e+01,3.6855387926e+01,7.2684252730e+06,1.4282447740e+07
write,409,7.2427356005e+01,5.3100041866e+01,7.2677670570e+06,9.9130835589e+06
write,410,7.2447015047e+01,4.3445707798e+01,7.2657948938e+06,1.2115929943e+07
write,411,7.2427632093e+01,5.1556360006e+01,7.2677393529e+06,1.0209897517e+07
write,412,7.2461059093e+01,4.4880402803e+01,7.2643866731e+06,1.1728619155e+07
write,413,7.5417847157e+01,4.2432264805e+01,6.9795833725e+06,1.2405304181e+07
write,414,7.2430881023e+01,5.1451393843e+01,7.2674133541e+06,1.0230726763e+07
write,415,7.2423111200e+01,5.1732869864e+01,7.2681930295e+06,1.0175061878e+07
write,416,7.2483044147e+01,5.1732872963e+01,7.2621832898e+06,1.0175061269e+07
write,417,7.2413329124e+01,3.6075346947e+01,7.2691748655e+06,1.4591270675e+07
write,418,7.2448987961e+01,3.1666085958e+01,7.2655970334e+06,1.6622993846e+07
write,419,7.2477861881e+01,4.5486685038e+01,7.2627025458e+06,1.1572290915e+07
write,420,7.2438349009e+01,3.6840285063e+01,7.2666641248e+06,1.4288302903e+07
write,421,7.2468369007e+01,3.9271864176e+01,7.2636539115e+06,1.3403620201e+07
write,422,7.2411385059e+01,5.1451304197e+01,7.2693700247e+06,1.0230744589e+07
write,423,7.2473813057e+01,3.5228742123e+01,7.2631082842e+06,1.4941922995e+07
write,424,7.2475028038e+01,3.1254149914e+01,7.2629865245e+06,1.6842088281e+07
write,425,7.2435148954e+01,5.6582854986e+01,7.2669851529e+06,9.3029090195e+06
write,426,7.2423583031e+01,5.2757948875e+01,7.2681456781e+06,9.9773619563e+06
write,427,7.2415382147e+01,5.3787661791e+01,7.2689687798e+06,9.7863549832e+06
write,428,7.2482191086e+01,3.7492189884e+01,7.2622687603e+06,1.4039861465e+07
write,429,7.2480586052e+01,3.5017926931e+01,7.2624295784e+06,1.5031876474e+07
write,430,7.2441513062e+01,4.0269263029e+01,7.2663467362e+06,1.3071636092e+07
write,431,7.2414632082e+01,3.9718050957e+01,7.2690440711e+06,1.3253045890e+07
write,432,7.2486636162e+01,3.2819331884e+01,7.2618234184e+06,1.6038874705e+07
write,433,7.2433220148e+01,5.6415380001e+01,7.2671786637e+06,9.3305256827e+06
write,434,7.2435533047e+01,5.4040685892e+01,7.2669466194e+06,9.7405342532e+06
write,435,7.2419836998e+01,5.1036602974e+01,7.2685216347e+06,1.0313875167e+07
write,436,7.2488502979e+01,3.1906379938e+01,7.2616364025e+06,1.6497802415e+07
write,437,7.2453867912e+01,4.0185981035e+01,7.2651076770e+06,1.3098725935e+07
write,438,7.2409423828e+01,4.3733064890e+01,7.2695669178e+06,1.2036319735e+07
write,439,7.2488021851e+01,4.4945839882e+01,7.2616846006e+06,1.1711543346e+07
write,440,7.5415537834e+01,5.2377899885e+01,6.9797970964e+06,1.0049756732e+07
write,441,7.2452041864e+01,5.0454053879e+01,7.2652907835e+06,1.0432960516e+07
write,442,7.2421887875e+01,5.4081299067e+01,7.2683158013e+06,9.7332194508e+06
write,443,7.2424356937e+01,3.5616075039e+01,7.2680680127e+06,1.4779426184e+07
write,444,7.2467344999e+01,3.7508764029e+01,7.2637565514e+06,1.4033657617e+07
write,445,7.2479429960e+01,4.7672078848e+01,7.2625454186e+06,1.1041791437e+07
write,446,7.5415845871e+01,4.9680772066e+01,6.9797685874e+06,1.0595349672e+07
write,447,7.2452626944e+01,5.1475862026e+01,7.2652321138e+06,1.0225863760e+07
write,448,7.2450454950e+01,3.5260224104e+01,7.2654499183e+06,1.4928582145e+07
write,449,7.2438893080e+01,4.0112335920e+01,7.2666095466e+06,1.3122774825e+07
write,450,7.2486237049e+01,3.3835659981e+01,7.2618634023e+06,1.5557112003e+07
write,451,7.2465941191e+01,4.4337316990e+01,7.2638972647e+06,1.1872282487e+07
write,452,7.2468100071e+01,5.7632600784e+01,7.2636808676e+06,9.1334617011e+06
write,453,7.2425549030e+01,3.6855799913e+01,7.2679483835e+06,1.4282288086e+07
write,454,7.2440475225e+01,4.8877482891e+01,7.2664508393e+06,1.0769481587e+07
write,455,7.2458837032e+01,6.0009671926e+01,7.2646094467e+06,8.7716718839e+06
write,456,7.2454716206e+01,4.2781243801e+01,7.2650226178e+06,1.2304110522e+07
write,457,7.2458191156e+01,4.2093873978e+01,7.2646742018e+06,1.2505029883e+07
write,458,7.2477977991e+01,4.8719775915e+01,7.2626909109e+06,1.0804342633e+07
write,459,7.2469591141e+01,3.8181478977e+01,7.2635314166e+06,1.3786400268e+07
write,460,7.2443100214e+01,5.7294281960e+01,7.2661875382e+06,9.1873941691e+06
write,461,7.2469096184e+01,5.4041034937e+01,7.2635810258e+06,9.7404713402e+06
write,462,7.2449678183e+01,3.3773897886e+01,7.2655278147e+06,1.5585561186e+07
write,463,7.2478844166e+01,5.6415379047e+01,7.2626041165e+06,9.3305258404e+06
write,464,7.2455204010e+01,3.6692317963e+01,7.2649737061e+06,1.4345922559e+07
write,465,7.2420103073e+01,4.2857770920e+01,7.2684949298e+06,1.2282140221e+07
write,466,7.2412282944e+01,5.1154552937e+01,7.2692798874e+06,1.0290093878e+07
write,467,7.2485820055e+01,3.6642293930e+01,7.2619051782e+06,1.4365507602e+07
write,468,7.2408526897e+01,3.5748480082e+01,7.2696569666e+06,1.4724686219e+07
write,469,7.2425708055e+01,5.1389340878e+01,7.2679324253e+06,1.0243080433e+07
write,470,7.5416211843e+01,3.6452570200e+01,6.9797347166e+06,1.4440275380e+07
write,471,7.2462234974e+01,3.5211942911e+01,7.2642687904e+06,1.4949051614e+07
write,472,7.2416383982e+01,4.2809603930e+01,7.2688682182e+06,1.2295959404e+07
write,473,7.2437638998e+01,5.3281512976e+01,7.2667353503e+06,9.8793206612e+06
write,474,7.2443338871e+01,3.7051295996e+01,7.2661636005e+06,1.4206929551e+07
write,475,7.2486263990e+01,4.2093868971e+01,7.2618607033e+06,1.2505031371e+07
write,476,7.5418437004e+01,3.3216147900e+01,6.9795287851e+06,1.5847266624e+07
write,477,7.2445449114e+01,4.7785535812e+01,7.2659519464e+06,1.1015574965e+07
write,478,7.2446569920e+01,3.5704470158e+01,7.2658395364e+06,1.4742836112e+07
write,479,7.2429378033e+01,3.7683349133e+01,7.2675641611e+06,1.3968640371e+07
