access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,311,4.7573848963e+01,4.7343274117e+01,1.1064590389e+07,1.1118478006e+07
read,312,4.7580671072e+01,4.7343267918e+01,1.1063003950e+07,1.1118479462e+07
read,313,4.7588254929e+01,4.7343262911e+01,1.1061240905e+07,1.1118480638e+07
read,314,4.7556496859e+01,4.7343269110e+01,1.1068627564e+07,1.1118479182e+07
read,315,4.7614341021e+01,4.7343231916e+01,1.1055180870e+07,1.1118487917e+07
read,316,4.7505064011e+01,4.7343217134e+01,1.1080611361e+07,1.1118491388e+07
read,317,4.7507254839e+01,4.7343226910e+01,1.1080100372e+07,1.1118489093e+07
read,318,4.7576922894e+01,4.7343297958e+01,1.1063875509e+07,1.1118472407e+07
read,319,4.7505261898e+01,4.7343305111e+01,1.1080565204e+07,1.1118470727e+07
read,320,4.7560299873e+01,4.7343312025e+01,1.1067742495e+07,1.1118469103e+07
read,321,4.7526987076e+01,4.7343225956e+01,1.1075500140e+07,1.1118489316e+07
read,322,4.7526413918e+01,4.7343213081e+01,1.1075633708e+07,1.1118492340e+07
read,323,4.7556513071e+01,4.7343219042e+01,1.1068623791e+07,1.1118490940e+07
read,324,4.7534276009e+01,4.7343225956e+01,1.1073801816e+07,1.1118489316e+07
read,325,4.7601351976e+01,4.7343273878e+01,1.1058197512e+07,1.1118478062e+07
read,326,4.7570132971e+01,4.7343272924e+01,1.1065454711e+07,1.1118478286e+07
read,327,4.7537307024e+01,4.7343285799e+01,1.1073095742e+07,1.1118475262e+07
read,328,4.7573654890e+01,4.7343287945e+01,1.1064635526e+07,1.1118474759e+07
read,329,4.7529544115e+01,4.7343304873e+01,1.1074904290e+07,1.1118470783e+07
read,330,4.7511890888e+01,4.7343265057e+01,1.1079019213e+07,1.1118480134e+07
read,331,4.7528316975e+01,4.7343268871e+01,1.1075190234e+07,1.1118479238e+07
read,332,4.7601959944e+01,4.7343268871e+01,1.1058056278e+07,1.1118479238e+07
read,333,4.7543138981e+01,4.7343259811e+01,1.1071737443e+07,1.1118481366e+07
read,334,4.7580426931e+01,4.7343280792e+01,1.1063060715e+07,1.1118476438e+07
read,335,4.7527135849e+01,4.7343275070e+01,1.1075465470e+07,1.1118477782e+07
read,336,4.7616509914e+01,4.7343276024e+01,1.1054677316e+07,1.1118477558e+07
read,337,4.7609843016e+01,4.7343266964e+01,1.1056225324e+07,1.1118479686e+07
read,338,4.7595563889e+01,4.7343268156e+01,1.1059542298e+07,1.1118479406e+07
read,339,4.7585109949e+01,4.7343262196e+01,1.1061971961e+07,1.1118480806e+07
read,340,4.7580590010e+01,4.7343261003e+01,1.1063022798e+07,1.1118481086e+07
read,341,4.7589473963e+01,4.7343282938e+01,1.1060957564e+07,1.1118475934e+07
read,342,4.7597604990e+01,4.7343266010e+01,1.1059068037e+07,1.1118479910e+07
read,343,4.7616592884e+01,4.7343260050e+01,1.1054658053e+07,1.1118481310e+07
read,344,4.7597003937e+01,4.7343264103e+01,1.1059207691e+07,1.1118480358e+07
read,345,4.7580040932e+01,4.7343315125e+01,1.1063150466e+07,1.1118468375e+07
read,346,4.7547749996e+01,4.7343278885e+01,1.1070663744e+07,1.1118476886e+07
read,347,4.7581683159e+01,4.7343316078e+01,1.1062768634e+07,1.1118468151e+07
read,348,4.7565304041e+01,4.7343263149e+01,1.1066578100e+07,1.1118480582e+07
read,349,4.7523257017e+01,4.7343255997e+01,1.1076369446e+07,1.1118482261e+07
read,350,4.7549159050e+01,4.7343253851e+01,1.1070335680e+07,1.1118482765e+07
read,351,4.7504303932e+01,4.7343267918e+01,1.1080788653e+07,1.1118479462e+07
read,352,4.7522387981e+01,4.7343283892e+01,1.1076571998e+07,1.1118475710e+07
read,353,4.7574378014e+01,4.7343262911e+01,1.1064467345e+07,1.1118480638e+07
read,354,4.7583250046e+01,4.7343264818e+01,1.1062404344e+07,1.1118480190e+07
read,355,4.7605709076e+01,4.7343255997e+01,1.1057185414e+07,1.1118482261e+07
read,356,4.7558546066e+01,4.7343250990e+01,1.1068150638e+07,1.1118483437e+07
read,357,4.7576030970e+01,4.7343264818e+01,1.1064082927e+07,1.1118480190e+07
read,358,4.7572072983e+01,4.7343267918e+01,1.1065003457e+07,1.1118479462e+07
read,359,4.7541646004e+01,4.7343267918e+01,1.1072085135e+07,1.1118479462e+07
read,360,4.7615967989e+01,4.7343338966e+01,1.1054803131e+07,1.1118462776e+07
read,361,4.7563954115e+01,4.7343405962e+01,1.1066892183e+07,1.1118447043e+07
read,362,4.7611582041e+01,4.7343348026e+01,1.1055821492e+07,1.1118460649e+07
read,363,4.7599098921e+01,4.7343349218e+01,1.1058720941e+07,1.1118460369e+07
read,364,4.7518047094e+01,4.7343394041e+01,1.1077583869e+07,1.1118449842e+07
read,365,4.7512404919e+01,4.7343393087e+01,1.1078899351e+07,1.1118450066e+07
read,366,4.7527878046e+01,4.7343394041e+01,1.1075292515e+07,1.1118449842e+07
read,367,4.7548914194e+01,4.7343391895e+01,1.1070392688e+07,1.1118450346e+07
read,368,4.7615732193e+01,4.7343345881e+01,1.1054857875e+07,1.1118461152e+07
read,369,4.7594753027e+01,4.7343370914e+01,1.1059730717e+07,1.1118455273e+07
read,370,4.7553236008e+01,4.7343400002e+01,1.1069386570e+07,1.1118448442e+07
read,371,4.7583038092e+01,4.7343391895e+01,1.1062453620e+07,1.1118450346e+07
read,372,4.7506241083e+01,4.7343377829e+01,1.1080336815e+07,1.1118453650e+07
read,373,4.7600661039e+01,4.7343369961e+01,1.1058358025e+07,1.1118455497e+07
read,374,4.7535919189e+01,4.7343369961e+01,1.1073419027e+07,1.1118455497e+07
read,375,4.7554750919e+01,4.7343333960e+01,1.1069033941e+07,1.1118463952e+07
read,376,4.7507112026e+01,4.7343354940e+01,1.1080133680e+07,1.1118459025e+07
read,377,4.7570398092e+01,4.7343336821e+01,1.1065393041e+07,1.1118463280e+07
read,378,4.7515343189e+01,4.7343335867e+01,1.1078214250e+07,1.1118463504e+07
read,379,4.7527261019e+01,4.7343393803e+01,1.1075436302e+07,1.1118449898e+07
read,380,4.7519919157e+01,4.7343392849e+01,1.1077147464e+07,1.1118450122e+07
read,381,4.7543081999e+01,4.7343392849e+01,1.1071750713e+07,1.1118450122e+07
read,382,4.7557027102e+01,4.7343393803e+01,1.1068504153e+07,1.1118449898e+07
read,383,4.7538630009e+01,4.7343330860e+01,1.1072787581e+07,1.1118464680e+07
read,384,4.7607731104e+01,4.7343336821e+01,1.1056715785e+07,1.1118463280e+07
read,385,4.7529325008e+01,4.7343336821e+01,1.1074955344e+07,1.1118463280e+07
read,386,4.7530364990e+01,4.7343336821e+01,1.1074713020e+07,1.1118463280e+07
read,387,4.7599838018e+01,4.7343335867e+01,1.1058549229e+07,1.1118463504e+07
read,388,4.7523494005e+01,4.7343336821e+01,1.1076314211e+07,1.1118463280e+07
read,389,4.7558876991e+01,4.7343336821e+01,1.1068073624e+07,1.1118463280e+07
read,390,4.7594280958e+01,4.7343374014e+01,1.1059840414e+07,1.1118454545e+07
read,391,4.7548791170e+01,4.7343346119e+01,1.1070421330e+07,1.1118461096e+07
read,392,4.7590384960e+01,4.7343369007e+01,1.1060745830e+07,1.1118455721e+07
read,393,4.7504213095e+01,4.7343369961e+01,1.1080809842e+07,1.1118455497e+07
read,394,4.7529950142e+01,4.7343369961e+01,1.1074809682e+07,1.1118455497e+07
read,395,4.7531629086e+01,4.7343346834e+01,1.1074418490e+07,1.1118460928e+07
read,396,4.7592022181e+01,4.7343346834e+01,1.1060365328e+07,1.1118460928e+07
read,397,4.7531922102e+01,4.7343346834e+01,1.1074350220e+07,1.1118460928e+07
read,398,4.7592359066e+01,4.7343346834e+01,1.1060287036e+07,1.1118460928e+07
read,399,4.7565466166e+01,4.7343387842e+01,1.1066540380e+07,1.1118451298e+07
read,400,4.7550300121e+01,4.7343387842e+01,1.1070070024e+07,1.1118451298e+07
read,401,4.7595468044e+01,4.7343389034e+01,1.1059564568e+07,1.1118451018e+07
read,402,4.7511414051e+01,4.7343387842e+01,1.1079130405e+07,1.1118451298e+07
read,403,4.7607485056e+01,4.7343387842e+01,1.1056772929e+07,1.1118451298e+07
read,404,4.7506304026e+01,4.7343387842e+01,1.1080322134e+07,1.1118451298e+07
read,405,4.7579475164e+01,4.7343336821e+01,1.1063282018e+07,1.1118463280e+07
read,406,4.7513436079e+01,4.7343349934e+01,1.1078658911e+07,1.1118460201e+07
read,407,4.7545967102e+01,4.7343349934e+01,1.1071078876e+07,1.1118460201e+07
read,408,4.7507876158e+01,4.7343349934e+01,1.1079955464e+07,1.1118460201e+07
read,409,4.7553390980e+01,4.7343349934e+01,1.1069350495e+07,1.1118460201e+07
read,410,4.7551740170e+01,4.7343350887e+01,1.1069734780e+07,1.1118459977e+07
read,411,4.7584109068e+01,4.7343350887e+01,1.1062204637e+07,1.1118459977e+07
read,412,4.7536302090e+01,4.7343351841e+01,1.1073329831e+07,1.1118459753e+07
read,413,4.7600797176e+01,4.7343350887e+01,1.1058326398e+07,1.1118459977e+07
read,414,4.7538225174e+01,4.7343349934e+01,1.1072881877e+07,1.1118460201e+07
read,415,4.7589637041e+01,4.7343350887e+01,1.1060919661e+07,1.1118459977e+07
read,416,4.7517343998e+01,4.7343350887e+01,1.1077747780e+07,1.1118459977e+07
read,417,4.7616137028e+01,4.7343350887e+01,1.1054763886e+07,1.1118459977e+07
read,418,4.7612708092e+01,4.7343350887e+01,1.1055560020e+07,1.1118459977e+07
read,419,4.7616955996e+01,4.7343351841e+01,1.1054573754e+07,1.1118459753e+07
read,420,4.7584784985e+01,4.7343389034e+01,1.1062047505e+07,1.1118451018e+07
read,421,4.7553594112e+01,4.7343389034e+01,1.1069303211e+07,1.1118451018e+07
read,422,4.7549241066e+01,4.7343400002e+01,1.1070316585e+07,1.1118448442e+07
read,423,4.7569583178e+01,4.7343391895e+01,1.1065582602e+07,1.1118450346e+07
read,424,4.7565927982e+01,4.7343391895e+01,1.1066432935e+07,1.1118450346e+07
read,425,4.7505959988e+01,4.7343391895e+01,1.1080402378e+07,1.1118450346e+07
read,426,4.7603703976e+01,4.7343391895e+01,1.1057651150e+07,1.1118450346e+07
read,427,4.7598415136e+01,4.7343392849e+01,1.1058879807e+07,1.1118450122e+07
read,428,4.7574121952e+01,4.7343392849e+01,1.1064526898e+07,1.1118450122e+07
read,429,4.7540017843e+01,4.7343393803e+01,1.1072464334e+07,1.1118449898e+07
read,430,4.7588689804e+01,4.7343391895e+01,1.1061139825e+07,1.1118450346e+07
read,431,4.7508380890e+01,4.7343391895e+01,1.1079837749e+07,1.1118450346e+07
read,432,4.7569177866e+01,4.7343392849e+01,1.1065676886e+07,1.1118450122e+07
read,433,4.7609221935e+01,4.7343392849e+01,1.1056369556e+07,1.1118450122e+07
read,434,4.7563915014e+01,4.7343391895e+01,1.1066901281e+07,1.1118450346e+07
read,435,4.7574603081e+01,4.7343351841e+01,1.1064415001e+07,1.1118459753e+07
read,436,4.7580069065e+01,4.7343353033e+01,1.1063143924e+07,1.1118459473e+07
read,437,4.7599092960e+01,4.7343350887e+01,1.1058722326e+07,1.1118459977e+07
read,438,4.7518345118e+01,4.7343351841e+01,1.1077514394e+07,1.1118459753e+07
read,439,4.7517176151e+01,4.7343393803e+01,1.1077786911e+07,1.1118449898e+07
read,440,4.7554175138e+01,4.7343393803e+01,1.1069167964e+07,1.1118449898e+07
read,441,4.7525688171e+01,4.7343375921e+01,1.1075802840e+07,1.1118454097e+07
read,442,4.7568660975e+01,4.7343375921e+01,1.1065797128e+07,1.1118454097e+07
read,443,4.7532184124e+01,4.7343375921e+01,1.1074289173e+07,1.1118454097e+07
read,444,4.7503971815e+01,4.7343375921e+01,1.1080866123e+07,1.1118454097e+07
read,445,4.7518523932e+01,4.7343351841e+01,1.1077472709e+07,1.1118459753e+07
read,446,4.7521521807e+01,4.7343351841e+01,1.1076773891e+07,1.1118459753e+07
read,447,4.7536874771e+01,4.7343351841e+01,1.1073196430e+07,1.1118459753e+07
read,448,4.7599531889e+01,4.7343351841e+01,1.1058620350e+07,1.1118459753e+07
read,449,4.7533909798e+01,4.7343351841e+01,1.1073887131e+07,1.1118459753e+07
read,450,4.7505916834e+01,4.7343394995e+01,1.1080412443e+07,1.1118449618e+07
read,451,4.7516156912e+01,4.7343392849e+01,1.1078024533e+07,1.1118450122e+07
read,452,4.7596150875e+01,4.7343393803e+01,1.1059405904e+07,1.1118449898e+07
read,453,4.7575057030e+01,4.7343391895e+01,1.1064309427e+07,1.1118450346e+07
read,454,4.7547250986e+01,4.7343391895e+01,1.1070779931e+07,1.1118450346e+07
read,455,4.7568362951e+01,4.7343391895e+01,1.1065866457e+07,1.1118450346e+07
read,456,4.7509599924e+01,4.7343391895e+01,1.1079553455e+07,1.1118450346e+07
read,457,4.7526013851e+01,4.7343400955e+01,1.1075726941e+07,1.1118448218e+07
read,458,4.7515492916e+01,4.7343400955e+01,1.1078179341e+07,1.1118448218e+07
read,459,4.7570818901e+01,4.7343399048e+01,1.1065295157e+07,1.1118448666e+07
read,460,4.7595297098e+01,4.7343400002e+01,1.1059604291e+07,1.1118448442e+07
read,461,4.7547798872e+01,4.7343392849e+01,1.1070652364e+07,1.1118450122e+07
read,462,4.7587292910e+01,4.7343391895e+01,1.1061464517e+07,1.1118450346e+07
read,463,4.7530323982e+01,4.7343392849e+01,1.1074722575e+07,1.1118450122e+07
read,464,4.7559248924e+01,4.7343392849e+01,1.1067987067e+07,1.1118450122e+07
read,465,4.7559058905e+01,4.7343352079e+01,1.1068031288e+07,1.1118459697e+07
read,466,4.7587889910e+01,4.7343353987e+01,1.1061325749e+07,1.1118459249e+07
read,467,4.7506887197e+01,4.7343349218e+01,1.1080186117e+07,1.1118460369e+07
read,468,4.7507426977e+01,4.7343346834e+01,1.1080060224e+07,1.1118460928e+07
read,469,4.7514806986e+01,4.7343350887e+01,1.1078339267e+07,1.1118459977e+07
read,470,4.7591204882e+01,4.7343375921e+01,1.1060555271e+07,1.1118454097e+07
read,471,4.7553051949e+01,4.7343371868e+01,1.1069429415e+07,1.1118455049e+07
read,472,4.7610999823e+01,4.7343392849e+01,1.1055956690e+07,1.1118450122e+07
read,473,4.7545246840e+01,4.7343394041e+01,1.1071246591e+07,1.1118449842e+07
read,474,4.7503412962e+01,4.7343394041e+01,1.1080996484e+07,1.1118449842e+07
read,475,4.7525357962e+01,4.7343389034e+01,1.1075879795e+07,1.1118451018e+07
read,476,4.7524736881e+01,4.7343373060e+01,1.1076024541e+07,1.1118454769e+07
read,477,4.7511901855e+01,4.7343375921e+01,1.1079016656e+07,1.1118454097e+07
read,478,4.7530998945e+01,4.7343376875e+01,1.1074565309e+07,1.1118453874e+07
read,479,4.7613431931e+01,4.7343376875e+01,1.1055391948e+07,1.1118453874e+07
